id,title,origin,contest,year,label,hosts,url,mirror_urls,format,difficulty,difficulty_basis,difficulty_native,primary_tag,tags,free_tags,quality,canonical,constraints,editorial_url,added,verified
usaco-2017-feb-silver-whydidthecowcrosstheroadii,Why Did the Cow Cross the Road II,usaco,USACO 2017 February Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=715,,standard,4,estimated,Silver,search.binary_search.on_answer,search.binary_search.on_answer,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2017-feb-silver-whydidthecowcrosstheroadiii,Why Did the Cow Cross the Road III,usaco,USACO 2017 February Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=716,,standard,4,estimated,Silver,graphs.traversal.connectivity,graphs.traversal.connectivity,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-bronze-cowtipping,Cow Tipping,usaco,USACO 2017 January Bronze,2017,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=689,,standard,2,estimated,Bronze,greedy.exchange.sorting_order,greedy.exchange.sorting_order,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-bronze-dontbelast,Don't Be Last!,usaco,USACO 2017 January Bronze,2017,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=687,,standard,2,estimated,Bronze,data_structures.linear.hash_map,data_structures.linear.hash_map,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-bronze-hoofpaperscissors,"Hoof, Paper, Scissors",usaco,USACO 2017 January Bronze,2017,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=688,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2017-jan-gold-balancedphoto,Balanced Photo,usaco,USACO 2017 January Gold,2017,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=693,,standard,6,estimated,Gold,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-gold-cownavigation,Cow Navigation,usaco,USACO 2017 January Gold,2017,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=695,,standard,6,estimated,Gold,graphs.traversal.bfs,graphs.traversal.bfs,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-gold-hoofpaperscissors,"Hoof, Paper, Scissors",usaco,USACO 2017 January Gold,2017,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=694,,standard,6,estimated,Gold,dp.basics.linear,dp.basics.linear,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-platinum-buildingatallbarn,Building a Tall Barn,usaco,USACO 2017 January Platinum,2017,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=697,,standard,8,estimated,Platinum,dp.optimization.aliens_trick,dp.optimization.aliens_trick,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-platinum-promotioncounting,Promotion Counting,usaco,USACO 2017 January Platinum,2017,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=696,,standard,8,estimated,Platinum,trees.basics.euler_tour,trees.basics.euler_tour,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-platinum-subsequencereversal,Subsequence Reversal,usaco,USACO 2017 January Platinum,2017,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=698,,standard,8,estimated,Platinum,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2017-jan-silver-cowdanceshow,Cow Dance Show,usaco,USACO 2017 January Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=690,,standard,4,estimated,Silver,search.binary_search.on_answer,search.binary_search.on_answer,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-silver-hoofpaperscissors,"Hoof, Paper, Scissors",usaco,USACO 2017 January Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=691,,standard,4,estimated,Silver,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-jan-silver-secretcowcode,Secret Cow Code,usaco,USACO 2017 January Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=692,,standard,4,estimated,Silver,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2017-open-bronze-bovinegenomics,Bovine Genomics,usaco,USACO 2017 US Open Bronze,2017,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=736,,standard,2,estimated,Bronze,search.exhaustive.backtracking,search.exhaustive.backtracking,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-bronze-modernart,Modern Art,usaco,USACO 2017 US Open Bronze,2017,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=737,,standard,2,estimated,Bronze,geometry.primitives.points,geometry.primitives.points,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-bronze-thelostcow,The Lost Cow,usaco,USACO 2017 US Open Bronze,2017,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=735,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-gold-bovinegenomics,Bovine Genomics,usaco,USACO 2017 US Open Gold,2017,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=741,,standard,6,estimated,Gold,strings.hashing.polynomial_hash,strings.hashing.polynomial_hash,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-gold-modernart2,Modern Art 2,usaco,USACO 2017 US Open Gold,2017,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=743,,standard,6,estimated,Gold,data_structures.linear.stack,data_structures.linear.stack,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-platinum-cowbasic,COWBASIC,usaco,USACO 2017 US Open Platinum,2017,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=746,,standard,8,estimated,Platinum,dp.optimization.matrix_exponentiation,dp.optimization.matrix_exponentiation,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-platinum-modernart,Modern Art,usaco,USACO 2017 US Open Platinum,2017,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=744,,standard,8,estimated,Platinum,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-platinum-switchgrass,Switch Grass,usaco,USACO 2017 US Open Platinum,2017,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=745,,standard,8,estimated,Platinum,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2017-open-silver-bovinegenomics,Bovine Genomics,usaco,USACO 2017 US Open Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=739,,standard,4,estimated,Silver,search.exhaustive.backtracking,search.exhaustive.backtracking,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-silver-pairedup,Paired Up,usaco,USACO 2017 US Open Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=738,,standard,4,estimated,Silver,data_structures.linear.sliding_window,data_structures.linear.sliding_window,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2017-open-silver-wheresbessie,Where's Bessie?,usaco,USACO 2017 US Open Silver,2017,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=740,,standard,4,estimated,Silver,graphs.traversal.connectivity,graphs.traversal.connectivity,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-bronze-backandforth,Back and Forth,usaco,USACO 2018 December Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=857,,standard,2,estimated,Bronze,search.exhaustive.backtracking,search.exhaustive.backtracking,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-bronze-mixingmilk,Mixing Milk,usaco,USACO 2018 December Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=855,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-bronze-thebucketlist,The Bucket List,usaco,USACO 2018 December Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=856,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-gold-cowpatibility,Cowpatibility,usaco,USACO 2018 December Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=862,,standard,6,estimated,Gold,combinatorics.basics.binomials,combinatorics.basics.binomials,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-gold-finedining,Fine Dining,usaco,USACO 2018 December Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=861,,standard,6,estimated,Gold,graphs.shortest_path.dijkstra,graphs.shortest_path.dijkstra,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-gold-teamwork,Teamwork,usaco,USACO 2018 December Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=863,,standard,6,estimated,Gold,dp.basics.linear,dp.basics.linear,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-platinum-balancebeam,Balance Beam,usaco,USACO 2018 December Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=864,,standard,8,estimated,Platinum,geometry.convexity.convex_hull,geometry.convexity.convex_hull,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-platinum-sortitout,Sort It Out,usaco,USACO 2018 December Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=865,,standard,8,estimated,Platinum,geometry.sweep.line_sweep,geometry.sweep.line_sweep,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-platinum-thecowgathering,The Cow Gathering,usaco,USACO 2018 December Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=866,,standard,8,estimated,Platinum,trees.ancestors.binary_lifting,trees.ancestors.binary_lifting,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-silver-convention,Convention,usaco,USACO 2018 December Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=858,,standard,4,estimated,Silver,search.binary_search.on_answer,search.binary_search.on_answer,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-silver-conventionii,Convention II,usaco,USACO 2018 December Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=859,,standard,4,estimated,Silver,data_structures.linear.heap,data_structures.linear.heap,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-dec-silver-mooyomooyo,Mooyo Mooyo,usaco,USACO 2018 December Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=860,,standard,4,estimated,Silver,graphs.traversal.connectivity,graphs.traversal.connectivity,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-bronze-hoofball,Hoofball,usaco,USACO 2018 February Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=808,,standard,2,estimated,Bronze,graphs.traversal.dfs,graphs.traversal.dfs,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-bronze-tamingtheherd,Taming the Herd,usaco,USACO 2018 February Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=809,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2018-feb-bronze-teleportation,Teleportation,usaco,USACO 2018 February Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=807,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2018-feb-gold-directorytraversal,Directory Traversal,usaco,USACO 2018 February Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=814,,standard,6,estimated,Gold,dp.tree.rerooting,dp.tree.rerooting,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-gold-snowboots,Snow Boots,usaco,USACO 2018 February Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=813,,standard,6,estimated,Gold,data_structures.trees.treap,data_structures.trees.treap,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-gold-tamingtheherd,Taming the Herd,usaco,USACO 2018 February Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=815,,standard,6,estimated,Gold,dp.basics.linear,dp.basics.linear,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-platinum-cowgymnasts,Cow Gymnasts,usaco,USACO 2018 February Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=818,,standard,8,estimated,Platinum,graphs.traversal.dfs,graphs.traversal.dfs,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2018-feb-platinum-newbarns,New Barns,usaco,USACO 2018 February Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=817,,standard,8,estimated,Platinum,trees.ancestors.binary_lifting,trees.ancestors.binary_lifting,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-platinum-slingshot,Slingshot,usaco,USACO 2018 February Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=816,,standard,8,estimated,Platinum,geometry.sweep.line_sweep,geometry.sweep.line_sweep,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-silver-reststops,Rest Stops,usaco,USACO 2018 February Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=810,,standard,4,estimated,Silver,greedy.exchange.sorting_order,greedy.exchange.sorting_order,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-silver-snowboots,Snow Boots,usaco,USACO 2018 February Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=811,,standard,4,estimated,Silver,graphs.traversal.connectivity,graphs.traversal.connectivity,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-feb-silver-teleportation,Teleportation,usaco,USACO 2018 February Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=812,,standard,4,estimated,Silver,data_structures.range_query.fenwick,data_structures.range_query.fenwick,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2018-jan-bronze-blockedbillboardii,Blocked Billboard II,usaco,USACO 2018 January Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=783,,standard,2,estimated,Bronze,geometry.primitives.points,geometry.primitives.points,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-bronze-lifeguards,Lifeguards,usaco,USACO 2018 January Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=784,,standard,2,estimated,Bronze,search.exhaustive.backtracking,search.exhaustive.backtracking,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-bronze-outofplace,Out of Place,usaco,USACO 2018 January Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=785,,standard,2,estimated,Bronze,greedy.exchange.sorting_order,greedy.exchange.sorting_order,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-gold-cowatlarge,Cow at Large,usaco,USACO 2018 January Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=790,,standard,6,estimated,Gold,graphs.traversal.bfs,graphs.traversal.bfs,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-gold-mootube,MooTube,usaco,USACO 2018 January Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=789,,standard,6,estimated,Gold,data_structures.disjoint_set.dsu,data_structures.disjoint_set.dsu,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-gold-stamppainting,Stamp Painting,usaco,USACO 2018 January Gold,2018,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=791,,standard,6,estimated,Gold,dp.basics.linear,dp.basics.linear,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-platinum-cowatlarge,Cow at Large,usaco,USACO 2018 January Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=793,,standard,8,estimated,Platinum,dp.tree.rerooting,dp.tree.rerooting,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-platinum-lifeguards,Lifeguards,usaco,USACO 2018 January Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=792,,standard,8,estimated,Platinum,data_structures.linear.sliding_window,data_structures.linear.sliding_window,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2018-jan-platinum-sprinklers,Sprinklers,usaco,USACO 2018 January Platinum,2018,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=794,,standard,8,estimated,Platinum,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2018-jan-silver-lifeguards,Lifeguards,usaco,USACO 2018 January Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=786,,standard,4,estimated,Silver,greedy.exchange.sorting_order,greedy.exchange.sorting_order,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-silver-mootube,MooTube,usaco,USACO 2018 January Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=788,,standard,4,estimated,Silver,graphs.traversal.connectivity,graphs.traversal.connectivity,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-jan-silver-rentalservice,Rental Service,usaco,USACO 2018 January Silver,2018,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=787,,standard,4,estimated,Silver,greedy.exchange.sorting_order,greedy.exchange.sorting_order,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-open-bronze-familytree,Family Tree,usaco,USACO 2018 US Open Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=833,,standard,2,estimated,Bronze,graphs.traversal.dfs,graphs.traversal.dfs,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2018-open-bronze-milkingorder,Milking Order,usaco,USACO 2018 US Open Bronze,2018,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=832,,standard,2,estimated,Bronze,greedy.exchange.sorting_order,greedy.exchange.sorting_order,via-usaco-guide,,,,,2026-09-19,2026-09-19
